transaction_id,customerID,transaction_date,service_type,amount
10476,7833-PKIHD,2022-01-24,Add-on,1543.28
10477,2951-QOQTK,2022-11-21,Streaming,2006.54
10478,7519-JTWQH,2022-02-03,Streaming,323.98
10479,4290-BSXUX,2022-09-04,Phone,420.53
10480,2277-DJJDL,2022-01-19,Add-on,1115.16
10481,6402-EJMWF,2022-01-30,Phone,1367.1
10482,9079-LWTFD,2022-02-18,Streaming,1403.83
10483,9385-NXKDA,2022-06-29,Streaming,2095.28
10484,7180-PISOG,2023-01-05,Internet,201.97
10485,4816-LXZYW,2023-01-30,Add-on,2885.49
10486,3941-XTSKM,2023-08-13,Add-on,688.56
10487,6394-MFYNG,2023-05-11,Phone,896.17
10488,4676-WLUHT,2023-03-07,Add-on,2735.76
10489,5057-RKGLH,2022-07-26,Phone,215.38
10490,3325-FUYCG,2022-02-04,Streaming,2975.66
10491,4546-FOKWR,2023-08-06,Internet,300.68
10492,4737-AQCPU,2023-02-17,Streaming,537.53
10493,9753-OYLBX,2022-12-30,Phone,872.3
10494,2154-KVJFF,2022-11-06,Phone,1428.42
10495,5378-IKEEG,2022-10-06,Internet,1651.66
10496,1955-IBMMB,2022-06-01,Streaming,493.21
10497,1447-PJGGA,2022-08-15,Add-on,406.29
10498,8364-TRMMK,2022-08-31,Internet,289.21
10499,1207-BLKSA,2022-01-10,Add-on,918.9
10500,1399-OUPJN,2023-01-27,Streaming,2780.29
10501,9475-NNDGC,2022-02-17,Internet,1291.56
10502,8791-GFXLZ,2023-09-16,Streaming,2339.22
10503,3055-MJDSB,2022-07-23,Streaming,732.53
10504,2452-KDRRH,2022-06-06,Add-on,381.1
10505,0219-QAERP,2022-01-26,Add-on,1751.98
10506,2309-OSFEU,2023-02-25,Add-on,2501.86
10507,3707-GNWHM,2023-11-09,Streaming,2715.69
10508,0621-JFHOL,2022-09-21,Phone,1729.37
10509,0841-NULXI,2023-06-13,Streaming,1023.29
10510,4020-KIUDI,2023-08-11,Phone,506.63
10511,8123-QBNAZ,2023-04-15,Internet,2069.9
10512,8800-JOOCF,2022-09-11,Add-on,985.22
10513,3914-FDRHP,2023-12-19,Add-on,2563.09
10514,5175-WLYXL,2023-06-30,Streaming,1894.34
10515,9674-EHPPG,2022-05-27,Phone,2604.86
10516,3705-PSNGL,2022-11-22,Internet,1786.63
10517,8166-ORCHU,2022-12-04,Streaming,2360.88
10518,2243-FNMMI,2022-04-28,Internet,1024.05
10519,9610-WCESF,2022-06-14,Phone,1608.56
10520,9894-EZEWG,2023-07-04,Add-on,254.34
10521,4682-BLBUC,2023-10-11,Add-on,1901.93
10522,0772-GYEQQ,2022-07-17,Phone,1694.47
10523,4063-EIKNQ,2023-01-09,Add-on,2314.79
10524,8205-OTCHB,2023-08-01,Streaming,2241.08
10525,5204-HMGYF,2023-08-15,Phone,1957.33
10526,6734-CKRSM,2023-07-18,Add-on,358.72
10527,9112-WSNPU,2022-05-09,Phone,2728.43
10528,8006-PYCSW,2023-02-18,Internet,250.45
10529,8849-PRIQJ,2023-01-15,Streaming,2449.15
10530,5986-WWXDV,2022-01-01,Streaming,1542.17
10531,3266-FTKHB,2022-06-16,Streaming,2490.38
10532,2088-IEBAU,2022-01-16,Add-on,1502.2
10533,4495-LHSSK,2023-10-19,Internet,2011.43
10534,6595-YGXIT,2022-04-22,Add-on,1217.14
10535,5056-FIMPT,2023-01-03,Add-on,2282.3
10536,5663-QBGIS,2022-04-12,Phone,911.69
10537,7850-VWJUU,2023-08-17,Streaming,2214.2
10538,1849-RJYIG,2023-02-10,Add-on,741.47
10539,2869-ADAWR,2023-05-22,Streaming,2222.07
10540,0420-TXVSG,2023-09-03,Internet,1022.28
10541,2729-VNVAP,2023-11-02,Internet,980.17
10542,6513-EECDB,2022-02-09,Streaming,2472.18
10543,2082-OJVTK,2023-10-29,Streaming,2478.34
10544,2080-GKCWQ,2023-07-02,Internet,2135.93
10545,6631-HMANX,2023-01-16,Internet,2786.94
10546,9028-LIHRP,2023-05-31,Add-on,637.34
10547,6617-WLBQC,2023-05-12,Internet,954.1
10548,6227-FBDXH,2022-10-08,Add-on,1023.24
10549,0611-DFXKO,2022-12-17,Internet,1054.8
10550,0484-FFVBJ,2022-11-30,Add-on,1118.49
10551,4273-MBHYA,2023-06-08,Phone,2151.63
10552,3190-FZATL,2022-10-10,Phone,958.12
10553,1099-BTKWT,2023-12-29,Add-on,1000.58
10554,9688-YGXVR,2022-11-15,Streaming,1797.16
10555,1670-SVOWZ,2023-02-18,Phone,741.4
10556,2545-LXYVJ,2023-08-17,Internet,1221.69
10557,2023-VQFDL,2022-01-14,Streaming,362.23
10558,7074-STDCN,2022-02-25,Internet,2867.13
10559,0594-UFTUL,2023-02-07,Phone,1088.46
10560,9828-QHFBK,2022-12-08,Internet,2580.12
10561,2977-CEBSX,2022-07-18,Add-on,1683.85
10562,6185-TASNN,2023-11-09,Streaming,838.99
10563,6368-NWMCE,2022-10-19,Phone,741.6
10564,2692-AQCPF,2023-10-20,Streaming,2145.89
10565,1371-OJCEK,2023-03-17,Add-on,2901.63
10566,4636-TVXVG,2022-03-19,Phone,712.6
10567,3707-GNWHM,2022-04-22,Internet,523.18
10568,1269-FOYWN,2023-06-19,Streaming,1283.88
10569,2851-MMUTZ,2023-01-10,Phone,1302.67
10570,6038-GCYEC,2022-04-26,Phone,2457.51
10571,3363-EWLGO,2022-05-22,Add-on,1512.89
10572,4450-DLLMH,2022-07-16,Phone,374.89
10573,4717-GHADL,2023-06-24,Phone,2777.87
10574,8224-DWCKX,2022-10-26,Add-on,1244.93
10575,0537-QYZZN,2022-03-17,Internet,2071.89
10576,7488-MXJIV,2023-06-14,Internet,2068.97
10577,3873-WOSBC,2022-04-10,Phone,357.76
10578,4709-LKHYG,2023-04-24,Internet,210.09
10579,8155-IBNHG,2023-04-13,Add-on,446.5
10580,6734-JDTTV,2023-09-28,Internet,2878.29
10581,5854-KSRBJ,2022-10-19,Phone,2423.18
10582,3957-SQXML,2022-05-05,Add-on,569.63
10583,6064-ZATLR,2023-06-03,Internet,1921.64
10584,5322-ZSMZY,2022-01-23,Streaming,1913.53
10585,6413-XKKPU,2022-06-11,Streaming,201.57
10586,9348-ROUAI,2023-09-21,Add-on,1401.38
10587,0640-YJTPY,2023-05-21,Internet,2192.97
10588,1363-TXLSL,2022-01-21,Phone,723.02
10589,0404-SWRVG,2023-04-09,Streaming,2582.53
10590,6823-SIDFQ,2023-04-28,Internet,2048.85
10591,9546-CQJSU,2023-05-17,Internet,219.39
10592,9359-UGBTK,2022-11-05,Phone,2593.76
10593,1403-LKLIK,2023-08-19,Phone,254.32
10594,1335-HQMKX,2023-07-07,Internet,2686.2
10595,1174-FGIFN,2022-07-22,Phone,1134.41
10596,7343-EOBEU,2023-02-20,Add-on,2156.22
10597,1200-TUZHR,2023-10-02,Streaming,2404.81
10598,7268-WNTCP,2022-05-22,Streaming,987.55
10599,8887-IPQNC,2023-09-07,Internet,1198.02
10600,0379-DJQHR,2022-04-17,Internet,1626.72
10601,1077-HUUJM,2023-06-13,Phone,1831.54
10602,0442-ZXKVS,2023-06-21,Streaming,1017.72
10603,1958-RNRKS,2023-07-30,Phone,2978.71
10604,4402-FTBXC,2023-11-19,Internet,2263.61
10605,4311-QTTAI,2022-10-18,Internet,967.63
10606,6372-RFVNS,2022-11-07,Internet,1993.21
10607,3422-LYEPQ,2023-10-30,Internet,1419.04
10608,4198-VFOEA,2023-01-20,Internet,2608.92
10609,7566-DSRLQ,2022-02-22,Internet,1121.06
10610,2137-DQMEV,2023-08-08,Add-on,725.99
10611,5630-AHZIL,2022-07-02,Add-on,329.18
10612,1563-IWQEX,2023-01-04,Phone,2956.07
10613,8779-QRDMV,2023-12-02,Add-on,1205.82
10614,3717-FDJFU,2022-01-13,Phone,817.45
10615,4869-EPIUS,2023-07-13,Phone,1576.95
10616,5747-PMBSQ,2022-06-09,Add-on,1016.59
10617,5985-TBABQ,2022-10-11,Streaming,852.12
10618,3391-JSQEW,2023-07-19,Phone,1925.88
10619,2885-HIJDH,2022-10-14,Internet,409.58
10620,5960-WPXQM,2022-01-08,Phone,1625.18
10621,0259-GBZSH,2022-03-13,Phone,1284.81
10622,0623-EJQEG,2022-04-08,Streaming,1691.08
10623,4994-OBRSZ,2022-03-28,Internet,1097.23
10624,6994-ORCWG,2022-04-11,Streaming,1796.9
10625,4782-OSFXZ,2022-10-08,Streaming,429.09
10626,8590-YFFQO,2022-10-16,Streaming,1253.25
10627,4389-UEFCZ,2022-07-15,Phone,865.0
10628,1492-QGCLU,2023-01-26,Internet,1426.65
10629,0422-OHQHQ,2023-09-01,Internet,1315.34
10630,0607-MVMGC,2023-03-26,Streaming,1967.31
10631,5174-ITUMV,2023-01-03,Add-on,1960.52
10632,4806-KEXQR,2023-03-06,Internet,1357.42
10633,4614-NUVZD,2022-04-06,Internet,708.54
10634,6963-KQYQB,2022-09-18,Streaming,1829.36
10635,9518-IMLHK,2023-05-27,Phone,2906.24
10636,6087-YPWHO,2022-05-01,Streaming,719.24
10637,7576-ASEJU,2023-01-01,Add-on,393.37
10638,0519-DRGTI,2022-11-28,Add-on,940.77
10639,2853-CWQFQ,2022-02-21,Streaming,1356.18
10640,9522-ZSINC,2023-01-31,Add-on,1057.33
10641,1135-HIORI,2022-11-14,Phone,2537.19
10642,0219-QAERP,2023-11-06,Phone,1580.48
10643,2429-AYKKO,2023-12-03,Phone,889.16
10644,8079-XRJRS,2022-10-04,Add-on,2860.56
10645,9506-UXUSK,2023-08-20,Phone,550.18
10646,7707-PYBBH,2022-07-13,Streaming,544.15
10647,7853-WNZSY,2023-11-24,Phone,886.8
10648,0961-ZWLVI,2022-01-21,Add-on,414.96
10649,1599-EAHXY,2023-02-03,Internet,2304.63
10650,5701-GUXDC,2023-12-16,Add-on,1075.87
10651,9359-JANWS,2022-07-21,Streaming,2243.55
10652,3137-NYQQI,2023-04-11,Streaming,2335.66
10653,3870-SPZSI,2022-05-31,Add-on,865.05
10654,4742-DRORA,2022-06-08,Phone,1651.42
10655,9443-JUBUO,2022-11-06,Phone,1654.86
10656,9938-PRCVK,2023-05-19,Internet,2639.82
10657,2344-JMOGN,2022-01-26,Phone,271.77
10658,2466-NEJOJ,2022-03-07,Streaming,1087.04
10659,0151-ONTOV,2022-09-20,Phone,2670.97
10660,9530-EHPOH,2023-04-17,Add-on,863.05
10661,6633-MPWBS,2022-06-16,Add-on,583.26
10662,2188-SXWVT,2022-06-03,Internet,1813.19
10663,8399-YNDCH,2022-12-09,Streaming,1056.45
10664,5995-SNNEW,2023-12-19,Add-on,1508.42
10665,0506-LVNGN,2023-02-17,Streaming,2496.04
10666,0960-HUWBM,2023-10-27,Phone,1657.95
10667,6166-YIPFO,2022-07-03,Internet,1644.49
10668,6142-VSJQO,2023-11-02,Internet,978.91
10669,4573-JKNAE,2022-07-13,Phone,2420.02
10670,8234-GSZYK,2022-01-02,Add-on,2271.48
10671,0953-LGOVU,2022-08-03,Streaming,855.54
10672,4811-JBUVU,2023-11-18,Streaming,1096.01
10673,8788-DOXSU,2023-08-10,Streaming,2408.16
10674,0480-KYJVA,2023-10-01,Add-on,1201.61
10675,3466-WAESX,2023-04-28,Phone,1329.97
10676,6599-RCLCJ,2023-07-15,Streaming,1220.35
10677,6166-ILMNY,2022-02-01,Add-on,652.57
10678,0604-THJFP,2023-11-01,Streaming,1154.51
10679,8646-JCOMS,2022-01-15,Add-on,2448.22
10680,7197-VOJMM,2022-11-14,Phone,1575.01
10681,0030-FNXPP,2022-08-31,Streaming,1483.01
10682,0315-LVCRK,2022-01-17,Phone,637.78
10683,5020-ZSTTY,2023-06-18,Internet,697.2
10684,9776-OJUZI,2022-03-22,Add-on,320.26
10685,5791-KAJFD,2023-10-18,Internet,239.08
10686,9975-SKRNR,2023-03-12,Phone,1566.44
10687,1597-FZREH,2022-01-08,Phone,1345.85
10688,8060-HIWJJ,2023-11-10,Phone,971.06
10689,4001-TSBTV,2022-10-14,Streaming,2972.13
10690,1550-LOAHA,2022-07-05,Streaming,1314.39
10691,7854-FOKSF,2023-06-08,Phone,2408.77
10692,9700-ZCLOT,2023-02-26,Phone,789.53
10693,1555-DJEQW,2023-04-11,Streaming,891.72
10694,8565-CLBZW,2022-03-24,Streaming,1791.5
10695,2792-VPPET,2023-07-21,Add-on,211.28
10696,9058-MJLZC,2023-10-05,Phone,248.79
10697,7762-ONLJY,2023-09-29,Streaming,598.21
10698,4021-RQSNY,2023-04-28,Streaming,824.74
10699,6230-BSUXY,2022-11-21,Internet,1677.98
10700,0696-UKTOX,2023-02-23,Phone,2121.44
10701,4922-CVPDX,2022-02-20,Phone,1073.26
10702,1049-FYSYG,2022-01-27,Streaming,869.4
10703,6278-FEPBZ,2023-11-08,Internet,2503.87
10704,9565-AXSMR,2023-06-29,Add-on,655.78
10705,2533-QVMSK,2022-03-03,Phone,2099.31
10706,0869-PAPRP,2023-10-19,Add-on,2807.73
10707,7134-MJPDY,2022-06-20,Phone,850.19
10708,5039-LZRQT,2022-10-13,Streaming,443.5
10709,2706-QZIHY,2022-04-27,Add-on,2943.32
10710,9529-OFXHY,2022-01-04,Phone,958.17
10711,3544-FBCAS,2022-03-07,Add-on,971.86
10712,1428-IEDPR,2022-03-01,Streaming,1554.56
10713,4883-KCPZJ,2023-05-17,Internet,846.96
10714,6435-VWCCY,2022-08-17,Internet,2980.04
10715,3071-MVJCD,2022-04-10,Add-on,320.3
10716,7481-ATQQS,2022-04-29,Add-on,1464.12
10717,0859-YGKFW,2022-03-10,Add-on,1735.37
10718,6968-MHOMU,2023-10-26,Phone,1507.46
10719,2279-AXJJK,2022-08-09,Streaming,1657.46
10720,6175-IRFIT,2022-08-11,Add-on,2965.22
10721,4945-RVMTE,2023-11-08,Internet,2655.32
10722,1346-PJWTK,2023-05-19,Phone,1063.64
10723,8510-BBWMU,2022-07-30,Add-on,1744.14
10724,5277-ZLOOR,2023-07-29,Phone,200.87
10725,4283-FUTGF,2022-09-19,Add-on,1346.79
10726,4674-HGNUA,2023-06-02,Add-on,658.85
10727,9445-SZLCH,2022-09-05,Phone,2191.81
10728,1472-TNCWL,2022-09-14,Streaming,819.05
10729,9081-WWXKP,2022-03-04,Streaming,2296.91
10730,6357-JJPQT,2023-01-27,Internet,1076.85
10731,9809-IMGCQ,2023-06-24,Streaming,2792.32
10732,6227-FBDXH,2023-02-21,Streaming,1447.17
10733,2363-BJLSL,2022-02-22,Phone,2550.65
10734,9084-OAYKL,2022-02-07,Phone,1958.86
10735,5288-AHOUP,2022-11-04,Internet,2936.72
10736,4818-DRBQT,2023-10-13,Add-on,2279.62
10737,3977-QCRSL,2022-02-22,Phone,2237.57
10738,7684-XSZIY,2023-08-29,Phone,941.62
10739,7890-VYYWG,2023-08-29,Phone,1613.61
10740,9317-WZPGV,2023-03-28,Streaming,1012.32
10741,8329-GWVPJ,2023-04-06,Phone,254.02
10742,0409-WTMPL,2023-05-01,Internet,2189.64
10743,4001-TSBTV,2022-05-17,Internet,860.34
10744,0872-JCPIB,2023-01-07,Phone,1312.51
10745,8180-AKMJV,2022-09-13,Add-on,996.99
10746,1237-WIYYZ,2023-01-30,Phone,758.98
10747,0650-BWOZN,2022-02-06,Internet,387.93
10748,9621-OUPYD,2023-10-16,Add-on,1146.09
10749,8547-NSBBO,2022-05-27,Streaming,428.89
10750,4302-ZYFEL,2022-01-08,Phone,1712.89
10751,9835-ZIITK,2022-09-08,Internet,254.95
10752,8017-LXHFA,2023-10-09,Streaming,2832.06
10753,6818-WOBHJ,2023-07-25,Internet,2906.13
10754,2834-JKOOW,2023-09-27,Streaming,1053.03
10755,1573-LGXBA,2023-03-23,Internet,928.54
10756,9231-ZJYAM,2022-09-20,Internet,492.33
10757,9170-GYZJC,2023-09-24,Streaming,2733.77
10758,6103-BOCOU,2023-03-15,Phone,1843.22
10759,7398-SKNQZ,2022-09-16,Internet,1908.35
10760,6169-PGNCD,2022-11-19,Add-on,2708.4
10761,7021-XSNYE,2023-06-14,Phone,2750.2
10762,6599-RCLCJ,2022-10-28,Add-on,2519.36
10763,2080-GKCWQ,2023-04-30,Internet,2365.64
10764,0967-BMLBD,2022-04-02,Streaming,2656.28
10765,0925-VYDLG,2022-06-13,Phone,2652.72
10766,2266-FUBDZ,2023-10-18,Streaming,1232.21
10767,5228-EXCET,2022-12-01,Streaming,2925.5
10768,0774-IFUVM,2022-11-11,Add-on,2185.57
10769,1347-KTTTA,2022-08-26,Add-on,1236.59
10770,3800-LYTRK,2023-11-17,Phone,1437.74
10771,8565-WUXZU,2022-03-24,Phone,2123.97
10772,2234-EOFPT,2023-10-31,Phone,1211.08
10773,7083-MIOPC,2022-04-19,Add-on,2514.36
10774,5726-CVNYA,2022-06-27,Add-on,614.58
10775,3779-OSWCF,2022-09-07,Streaming,2741.26
10776,5602-BVFMK,2023-07-21,Streaming,1043.35
10777,7693-LCKZL,2023-10-29,Streaming,627.6
10778,6569-KTMDU,2022-04-01,Phone,2602.47
10779,2931-VUVJN,2022-12-05,Internet,870.5
10780,2868-SNELZ,2023-09-30,Add-on,2561.51
10781,7943-RQCHR,2022-06-18,Phone,1029.54
10782,9251-AWQGT,2022-05-19,Add-on,2814.82
10783,7096-ZNBZI,2023-06-01,Internet,813.42
10784,9866-QEVEE,2023-08-01,Add-on,395.02
10785,1045-LTCYT,2023-09-15,Add-on,2822.29
10786,1709-EJDOX,2022-07-03,Add-on,663.75
10787,9577-WJVCQ,2022-06-19,Streaming,2843.57
10788,7157-SMCFK,2022-12-28,Internet,2507.14
10789,1228-FZFRV,2022-09-01,Phone,429.39
10790,0628-CNQRM,2022-05-18,Phone,1446.38
10791,2969-QWUBZ,2022-01-28,Phone,405.52
10792,8774-GSBUN,2023-06-03,Internet,1123.4
10793,8696-JKZNU,2023-02-02,Add-on,1184.21
10794,5651-WYIPH,2022-11-29,Phone,1878.97
10795,1247-QBVSH,2022-11-13,Internet,2932.51
10796,5144-PQCDZ,2023-07-17,Streaming,675.34
10797,0303-WMMRN,2023-03-02,Internet,1121.62
10798,5377-NDTOU,2022-05-16,Streaming,1843.89
10799,6828-HMKWP,2023-11-21,Internet,679.98
10800,3192-NQECA,2023-10-03,Streaming,2189.99
10801,4667-OHGKG,2023-12-10,Phone,1330.25
10802,8215-NGSPE,2022-09-24,Internet,2858.8
10803,8457-XIGKN,2022-04-17,Streaming,1963.64
10804,1355-KUSBG,2023-07-14,Add-on,1216.63
10805,3508-CFVZL,2022-05-18,Phone,2214.52
10806,5816-SCGFC,2023-09-07,Phone,2548.51
10807,0004-TLHLJ,2022-02-16,Streaming,2441.34
10808,6038-GCYEC,2023-10-27,Streaming,935.74
10809,9945-PSVIP,2023-01-03,Internet,1367.55
10810,6599-SFQVE,2022-01-06,Streaming,1466.1
10811,0623-EJQEG,2023-06-07,Streaming,1287.47
10812,7284-BUYEC,2023-06-13,Add-on,1070.42
10813,2863-IMQDR,2023-10-17,Phone,2307.69
10814,2041-JIJCI,2022-09-29,Streaming,234.23
10815,5366-OBVMR,2022-03-07,Streaming,1021.92
10816,8144-DGHXP,2023-02-24,Add-on,596.53
10817,5955-ERIHD,2022-12-05,Streaming,560.55
10818,6437-UKHMV,2023-05-13,Add-on,975.48
10819,5961-VUSRV,2023-04-14,Phone,2334.03
10820,4976-LNFVV,2022-11-27,Phone,2914.38
10821,2521-NPUZR,2023-10-01,Add-on,1640.93
10822,1251-KRREG,2022-05-11,Add-on,1149.12
10823,6821-JPCDC,2023-06-14,Phone,2521.68
10824,7929-DMBCV,2023-12-20,Phone,387.89
10825,6828-HMKWP,2023-08-24,Add-on,460.87
10826,7426-GSWPO,2023-03-14,Internet,1167.03
10827,9894-QMIMJ,2022-08-31,Phone,1455.54
10828,3556-BVQGL,2023-04-08,Phone,2433.95
10829,4187-CINZD,2022-12-16,Add-on,2790.74
10830,1981-INRFU,2022-01-17,Add-on,1687.57
10831,6425-JWTDV,2023-04-11,Add-on,1587.81
10832,6242-FEGFD,2022-12-29,Internet,796.43
10833,7594-RQHXR,2022-07-29,Add-on,1463.31
10834,7356-IWLFW,2023-09-03,Internet,2786.2
10835,7921-BEPCI,2023-06-09,Add-on,1300.12
10836,0637-UBJRP,2023-11-30,Add-on,789.91
10837,3411-WLRSQ,2023-02-24,Internet,1144.43
10838,8221-EQDGL,2022-05-13,Streaming,1640.86
10839,1135-LMECX,2022-01-14,Phone,1876.04
10840,6370-ZVHDV,2022-02-13,Add-on,1410.8
10841,8496-EJAUI,2023-01-12,Streaming,2323.9
10842,2408-PSJVE,2022-10-22,Internet,1836.47
10843,1215-EXRMO,2023-01-31,Add-on,2062.13
10844,6176-YJWAS,2022-04-14,Internet,2616.17
10845,5136-GFPMB,2023-03-21,Internet,2623.93
10846,5084-OOVCJ,2022-03-03,Internet,769.82
10847,3066-RRJIO,2023-07-19,Streaming,1945.37
10848,4184-VODJZ,2023-02-16,Internet,2206.59
10849,8974-OVACP,2023-09-22,Phone,608.39
10850,2155-AMQRX,2022-11-17,Add-on,2559.76
10851,9091-WTUUY,2022-05-11,Add-on,705.32
10852,7696-AMHOD,2022-07-18,Phone,2437.98
10853,9488-FVZCC,2022-02-05,Add-on,652.1
10854,7826-VVKWT,2022-08-04,Phone,2276.98
10855,2155-AMQRX,2023-08-09,Streaming,614.81
10856,8519-IMDHU,2022-11-02,Internet,1260.72
10857,8041-TMEID,2023-07-21,Streaming,601.85
10858,9450-TRJUU,2022-01-12,Phone,958.0
10859,3308-MHOOC,2022-03-24,Internet,2956.64
10860,3874-EQOEP,2022-02-01,Streaming,501.49
10861,7206-GZCDC,2023-02-12,Internet,1338.1
10862,9795-SHUHB,2022-03-27,Internet,2095.37
10863,8328-SKJNO,2023-02-15,Streaming,464.88
10864,9964-WBQDJ,2023-12-14,Add-on,505.29
10865,8199-ZLLSA,2023-07-17,Phone,601.14
10866,7382-DFJTU,2022-09-13,Streaming,2005.96
10867,4013-TLDHQ,2022-08-29,Streaming,2746.14
10868,4635-EJYPD,2023-12-18,Add-on,2512.77
10869,9800-ONTFE,2023-12-09,Phone,2952.55
10870,7206-GZCDC,2023-03-28,Streaming,1818.79
10871,2208-UGTGR,2022-01-01,Internet,2892.14
10872,4086-YQSNZ,2023-08-24,Phone,1053.82
10873,2672-HUYVI,2022-10-09,Add-on,1380.21
10874,4077-HWUYD,2023-10-13,Streaming,1308.92
10875,0668-OGMHD,2023-08-22,Internet,332.6
10876,8966-SNIZF,2023-05-29,Phone,2523.17
10877,3402-XRIUO,2023-11-11,Streaming,269.21
10878,0799-DDIHE,2022-04-29,Phone,2243.65
10879,8285-ABVLB,2023-05-20,Internet,1339.78
10880,7853-OETYL,2022-03-21,Internet,217.49
10881,2801-NISEI,2023-09-15,Phone,1011.85
10882,9610-WCESF,2023-11-08,Internet,1169.16
10883,2703-AMTUL,2022-08-07,Internet,2901.17
10884,8885-QSQBX,2023-06-01,Phone,2051.02
10885,3462-BJQQA,2023-12-28,Phone,1722.0
10886,5067-WJEUN,2023-12-08,Add-on,555.74
10887,8714-CTZJW,2023-04-11,Streaming,1295.09
10888,4404-HIBDJ,2023-06-02,Add-on,300.14
10889,0794-YVSGE,2023-05-17,Add-on,2332.72
10890,1552-TKMXS,2022-02-27,Add-on,655.77
10891,0757-WCUUZ,2022-12-03,Add-on,1864.42
10892,7901-IIDQV,2023-05-25,Streaming,2158.3
10893,5495-GPSRW,2023-09-06,Phone,1226.23
10894,4116-TZAQJ,2023-03-02,Internet,1971.26
10895,4174-LPGTI,2023-07-14,Internet,2339.85
10896,1470-PSXNM,2023-01-05,Phone,715.55
10897,7610-TVOPG,2023-02-15,Phone,1882.41
10898,0004-TLHLJ,2023-11-06,Phone,2254.87
10899,5446-DKWYW,2023-03-08,Internet,1199.73
10900,1231-YNDEK,2022-07-15,Add-on,654.98
10901,8645-KOMJQ,2023-01-12,Add-on,1001.12
10902,5698-BQJOH,2022-12-31,Add-on,2812.61
10903,4566-QVRRW,2023-10-06,Streaming,1200.85
10904,0264-CNITK,2023-02-09,Add-on,501.56
10905,8608-OZTLB,2023-05-07,Streaming,431.63
10906,5339-PXDVH,2022-03-07,Internet,705.39
10907,5223-UZAVK,2023-01-26,Streaming,557.03
10908,9540-JYROE,2022-03-24,Phone,1586.12
10909,3429-IFLEM,2023-04-26,Phone,1173.14
10910,9571-EDEBV,2022-08-17,Internet,2555.94
10911,8937-RDTHP,2022-08-13,Add-on,2667.02
10912,3378-AJRAO,2022-04-23,Internet,1525.18
10913,0567-XRHCU,2023-10-14,Phone,2687.88
10914,1599-EAHXY,2022-07-04,Add-on,1461.29
10915,7471-WNSUF,2023-05-27,Phone,1997.49
10916,0946-FKYTX,2022-06-22,Internet,655.1
10917,1043-YCUTE,2023-06-07,Add-on,347.23
10918,8073-IJDCM,2023-11-02,Internet,648.24
10919,4625-EWPTF,2022-07-24,Phone,905.17
10920,5394-SVGJV,2023-06-22,Add-on,2302.75
10921,1541-ETJZO,2022-11-15,Phone,685.81
10922,1087-UDSIH,2022-06-08,Add-on,565.83
10923,3569-JFODW,2022-10-05,Streaming,2797.31
10924,6227-FBDXH,2022-05-28,Streaming,2128.65
10925,1583-IHQZE,2022-03-24,Phone,1525.26
10926,0310-VQXAM,2023-02-23,Internet,465.91
10927,0295-QVKPB,2023-06-22,Streaming,2585.01
10928,2430-USGXP,2023-08-06,Streaming,503.12
10929,4957-SREEC,2023-07-03,Add-on,1910.93
10930,7733-UDMTP,2023-01-27,Add-on,2069.49
10931,3683-QKIUE,2022-05-13,Add-on,1320.39
10932,6286-ZHAOK,2023-09-30,Phone,2751.41
10933,0322-CHQRU,2023-09-19,Internet,341.96
10934,2277-DJJDL,2023-08-27,Internet,2490.73
10935,2668-TZSPS,2022-08-30,Add-on,1750.62
10936,7964-VEXDG,2023-03-27,Phone,1911.37
10937,3466-WAESX,2022-07-19,Add-on,2963.11
10938,9643-AVVWI,2023-12-20,Internet,1831.41
10939,1658-TJVOA,2022-04-27,Phone,2431.68
10940,3717-LNXKW,2022-08-07,Add-on,629.89
10941,7245-JMTTQ,2022-11-01,Add-on,2466.01
10942,8468-EHYJA,2022-08-31,Internet,2331.0
10943,1680-VDCWW,2022-10-19,Phone,2910.71
10944,7041-TXQJH,2022-10-28,Internet,2819.99
10945,1038-ZAGBI,2023-11-15,Phone,799.16
10946,2511-MORQY,2023-01-23,Phone,1501.81
10947,0487-CRLZF,2023-08-11,Add-on,2752.15
10948,3511-BFTJW,2022-07-28,Internet,1994.14
10949,2472-OVKUP,2022-11-10,Phone,1498.36
10950,5371-VYLSX,2023-09-09,Streaming,505.03
10951,6854-EXGSF,2022-01-26,Add-on,1184.92
10952,2977-CEBSX,2022-03-20,Internet,2062.67
10953,9867-XOBQA,2022-05-08,Phone,2375.36
10954,5371-VYLSX,2023-02-17,Add-on,1452.07
10955,4018-KJYUY,2022-05-17,Internet,356.36
10956,1455-ESIQH,2022-11-30,Internet,1972.88
10957,5073-WXOYN,2023-07-02,Add-on,2780.44
10958,8766-PAFNE,2023-01-23,Phone,1589.95
10959,9208-OLGAQ,2023-07-25,Add-on,2799.59
10960,3016-KSVCP,2022-08-18,Streaming,1191.48
10961,5334-AFQJB,2023-02-25,Add-on,2681.82
10962,5149-CUZUJ,2022-05-04,Internet,2401.75
10963,2754-SDJRD,2022-03-29,Streaming,2892.88
10964,2001-EWBQU,2022-05-21,Streaming,2414.86
10965,7047-YXDMZ,2022-02-20,Phone,1100.14
10966,3026-ATZYV,2023-07-21,Add-on,2721.59
10967,2607-FBDFF,2023-02-09,Phone,2075.25
10968,8837-VVWLQ,2022-12-03,Add-on,653.79
10969,5924-SNGKP,2023-10-24,Internet,328.7
